Depth,Absolute Salinity,Temperature
99,32.42489270386266,-0.4334763948497854
100,32.42918454935622,-0.4277539341917025
101,32.433476394849784,-0.4220314735336195
102,32.437768240343345,-0.41630901287553645
103,32.44206008583691,-0.41058655221745355
104,32.44635193133047,-0.40486409155937053
105,32.45064377682404,-0.3991416309012875
106,32.4549356223176,-0.3934191702432046
107,32.45922746781116,-0.3876967095851216
108,32.46351931330472,-0.3819742489270386
109,32.467811158798284,-0.37625178826895567
110,32.472103004291846,-0.37052932761087265
111,32.47639484978541,-0.36480686695278974
112,32.48068669527897,-0.3590844062947067
113,32.48497854077253,-0.3533619456366237
114,32.48927038626609,-0.3476394849785408
115,32.493562231759654,-0.3419170243204578
116,32.497854077253216,-0.3361945636623749
117,32.502145922746784,-0.33047210300429186
118,32.506437768240346,-0.32474964234620884
119,32.51072961373391,-0.31902718168812594
120,32.51502145922747,-0.3133047210300429
121,32.51931330472103,-0.3075822603719599
122,32.52360515021459,-0.301859799713877
123,32.527896995708154,-0.296137339055794
124,32.532188841201716,-0.29041487839771096
125,32.53648068669528,-0.28469241773962806
126,32.54077253218884,-0.27896995708154504
127,32.5450643776824,-0.27324749642346213
128,32.54935622317596,-0.2675250357653791
129,32.55364806866953,-0.2618025751072961
130,32.55793991416309,-0.2560801144492132
131,32.562231759656655,-0.2503576537911302
132,32.566523605150216,-0.24463519313304727
133,32.57081545064378,-0.23891273247496425
134,32.57510729613734,-0.23319027181688123
135,32.5793991416309,-0.22746781115879833
136,32.58369098712446,-0.2217453505007153
137,32.587982832618025,-0.2160228898426323
138,32.592274678111586,-0.2103004291845494
139,32.59656652360515,-0.20457796852646637
140,32.60085836909871,-0.19885550786838335
141,32.60515021459227,-0.19313304721030045
142,32.60944206008584,-0.18741058655221743
143,32.6137339055794,-0.18168812589413452
144,32.61802575107296,-0.1759656652360515
145,32.622317596566525,-0.1702432045779685
146,32.62660944206009,-0.16452074391988558
147,32.63090128755365,-0.15879828326180256
148,32.63519313304721,-0.15307582260371966
149,32.63948497854077,-0.14735336194563664
150,32.64377682403433,-0.14163090128755362
151,32.648068669527895,-0.13590844062947072
152,32.652360515021456,-0.1301859799713877
153,32.65665236051502,-0.12446351931330468
154,32.66094420600859,-0.11874105865522178
155,32.66523605150215,-0.11301859799713876
156,32.66952789699571,-0.10729613733905574
157,32.67381974248927,-0.10157367668097284
158,32.67811158798283,-0.09585121602288982
159,32.682403433476395,-0.09012875536480691
160,32.68669527896996,-0.0844062947067239
161,32.69098712446352,-0.07868383404864088
162,32.69527896995708,-0.07296137339055797
163,32.69957081545064,-0.06723891273247495
164,32.7038626609442,-0.06151645207439205
165,32.708154506437765,-0.05579399141630903
166,32.712446351931334,-0.05007153075822601
167,32.716738197424895,-0.044349070100143106
168,32.72103004291846,-0.03862660944206009
169,32.72532188841202,-0.03290414878397707
170,32.72961373390558,-0.027181688125894166
171,32.73390557939914,-0.02145922746781115
172,32.738197424892704,-0.01573676680972813
173,32.742489270386265,-0.010014306151645225
174,32.74678111587983,-0.0042918454935622075
175,32.75107296137339,0.0014306151645206988
176,32.75536480686695,0.007153075822603716
177,32.75965665236051,0.012875536480686733
178,32.76394849785408,0.01859799713876975
179,32.76824034334764,0.024320457796852546
180,32.772532188841204,0.030042918454935563
181,32.776824034334766,0.03576537911301858
182,32.78111587982833,0.0414878397711016
183,32.78540772532189,0.047210300429184615
184,32.78969957081545,0.05293276108726763
185,32.79399141630901,0.05865522174535043
186,32.798283261802574,0.06437768240343344
187,32.802575107296136,0.07010014306151646
188,32.8068669527897,0.07582260371959948
189,32.81115879828326,0.0815450643776825
190,32.81545064377683,0.08726752503576529
191,32.81974248927039,0.09298998569384831
192,32.82403433476395,0.09871244635193133
193,32.82832618025751,0.10443490701001434
194,32.832618025751074,0.11015736766809736
195,32.836909871244636,0.11587982832618016
196,32.8412017167382,0.12160228898426317
197,32.84549356223176,0.1273247496423462
198,32.84978540772532,0.1330472103004292
199,32.85407725321888,0.13876967095851223
200,32.858369098712444,0.14449213161659502
201,32.862660944206006,0.15021459227467804
202,32.86695278969957,0.15593705293276106
203,32.871244635193136,0.16165951359084407
204,32.8755364806867,0.1673819742489271
205,32.87982832618026,0.1731044349070101
206,32.88412017167382,0.1788268955650929
207,32.88841201716738,0.18454935622317592
208,32.892703862660944,0.19027181688125894
209,32.896995708154506,0.19599427753934195
210,32.90128755364807,0.20171673819742497
211,32.90557939914163,0.20743919885550777
212,32.90987124463519,0.21316165951359078
213,32.91416309012875,0.2188841201716738
214,32.918454935622314,0.22460658082975682
215,32.92274678111588,0.23032904148783984
216,32.927038626609445,0.23605150214592285
217,32.93133047210301,0.24177396280400565
218,32.93562231759657,0.24749642346208867
219,32.93991416309013,0.2532188841201717
220,32.94420600858369,0.2589413447782547
221,32.94849785407725,0.2646638054363377
222,32.952789699570815,0.2703862660944205
223,32.957081545064376,0.27610872675250353
224,32.96137339055794,0.28183118741058655
225,32.9656652360515,0.28755364806866957
226,32.96995708154506,0.2932761087267526
227,32.97424892703863,0.2989985693848354
228,32.97854077253219,0.3047210300429184
229,32.98283261802575,0.3104434907010014
230,32.987124463519315,0.31616595135908443
231,32.99141630901288,0.32188841201716745
232,32.99570815450644,0.32761087267525024
233,33.0,0.33333333333333326
234,33.00429184549356,0.3390557939914163
235,33.00858369098712,0.3447782546494993
236,33.012875536480685,0.3505007153075823
237,33.01716738197425,0.35622317596566533
238,33.02145922746781,0.3619456366237481
239,33.02575107296137,0.36766809728183114
240,33.03004291845494,0.37339055793991416
241,33.0343347639485,0.3791130185979972
242,33.03862660944206,0.3848354792560802
243,33.042918454935624,0.390557939914163
244,33.047210300429185,0.396280400572246
245,33.05150214592275,0.402002861230329
246,33.05579399141631,0.40772532188841204
247,33.06008583690987,0.41344778254649506
248,33.06437768240343,0.4191702432045781
249,33.06866952789699,0.42489270386266087
250,33.072961373390555,0.4306151645207439
251,33.07725321888412,0.4363376251788269
252,33.081545064377686,0.4420600858369099
253,33.08583690987125,0.44778254649499294
254,33.09012875536481,0.45350500715307573
255,33.09442060085837,0.45922746781115875
256,33.09871244635193,0.46494992846924177
257,33.103004291845494,0.4706723891273248
258,33.107296137339056,0.4763948497854078
259,33.11158798283262,0.4821173104434906
260,33.11587982832618,0.4878397711015736
261,33.12017167381974,0.49356223175965663
262,33.1244635193133,0.49928469241773965
263,33.128755364806864,0.5050071530758227
264,33.13304721030043,0.5107296137339055
265,33.137339055793994,0.5164520743919885
266,33.141630901287556,0.5221745350500715
267,33.14592274678112,0.5278969957081545
268,33.15021459227468,0.5336194563662375
269,33.15450643776824,0.5393419170243205
270,33.1587982832618,0.5450643776824033
271,33.163090128755364,0.5507868383404864
272,33.167381974248926,0.5565092989985694
273,33.17167381974249,0.5622317596566524
274,33.17596566523605,0.5679542203147354
275,33.18025751072961,0.5736766809728182
276,33.18454935622317,0.5793991416309012
277,33.18884120171674,0.5851216022889842
278,33.1931330472103,0.5908440629470673
279,33.197424892703864,0.5965665236051503
280,33.201716738197426,0.6022889842632333
281,33.20600858369099,0.6080114449213161
282,33.21030042918455,0.6137339055793991
283,33.21459227467811,0.6194563662374821
284,33.21888412017167,0.6251788268955651
285,33.223175965665234,0.6309012875536482
286,33.227467811158796,0.636623748211731
287,33.23175965665236,0.642346208869814
288,33.236051502145926,0.648068669527897
289,33.24034334763949,0.65379113018598
290,33.24463519313305,0.659513590844063
291,33.24892703862661,0.6652360515021458
292,33.25321888412017,0.6709585121602288
293,33.257510729613735,0.6766809728183119
294,33.261802575107296,0.6824034334763949
295,33.26609442060086,0.6881258941344779
296,33.27038626609442,0.6938483547925607
297,33.27467811158798,0.6995708154506437
298,33.27896995708154,0.7052932761087267
299,33.283261802575105,0.7110157367668097
300,33.287553648068666,0.7167381974248928
301,33.291845493562235,0.7224606580829758
302,33.2961373390558,0.7281831187410586
303,33.30042918454936,0.7339055793991416
304,33.30472103004292,0.7396280400572246
305,33.30901287553648,0.7453505007153076
306,33.31330472103004,0.7510729613733906
307,33.317596566523605,0.7567954220314734
308,33.32188841201717,0.7625178826895564
309,33.32618025751073,0.7682403433476395
310,33.33047210300429,0.7739628040057225
311,33.33476394849785,0.7796852646638055
312,33.33905579399141,0.7854077253218885
313,33.34334763948498,0.7911301859799713
314,33.347639484978544,0.7968526466380543
315,33.351931330472105,0.8025751072961373
316,33.35622317596567,0.8082975679542204
317,33.36051502145923,0.8140200286123034
318,33.36480686695279,0.8197424892703862
319,33.36909871244635,0.8254649499284692
320,33.37339055793991,0.8311874105865522
321,33.377682403433475,0.8369098712446352
322,33.38197424892704,0.8426323319027182
323,33.3862660944206,0.848354792560801
324,33.39055793991416,0.8540772532188841
325,33.39484978540773,0.8597997138769671
326,33.39914163090129,0.8655221745350501
327,33.40343347639485,0.8712446351931331
328,33.407725321888414,0.8769670958512159
329,33.412017167381975,0.8826895565092989
330,33.41630901287554,0.8884120171673819
331,33.4206008583691,0.894134477825465
332,33.42489270386266,0.899856938483548
333,33.42918454935622,0.905579399141631
334,33.433476394849784,0.9113018597997138
335,33.437768240343345,0.9170243204577968
336,33.44206008583691,0.9227467811158798
337,33.44635193133047,0.9284692417739628
338,33.45064377682404,0.9341917024320459
339,33.4549356223176,0.9399141630901287
340,33.45922746781116,0.9456366237482117
341,33.46351931330472,0.9513590844062947
342,33.467811158798284,0.9570815450643777
343,33.472103004291846,0.9628040057224607
344,33.47639484978541,0.9685264663805437
345,33.48068669527897,0.9742489270386265
346,33.48497854077253,0.9799713876967096
347,33.48927038626609,0.9856938483547926
348,33.493562231759654,0.9914163090128756
349,33.497854077253216,0.9971387696709586
350,33.502145922746784,1.0028612303290414
351,33.506437768240346,1.0085836909871246
352,33.51072961373391,1.0143061516452074
353,33.51502145922747,1.0200286123032902
354,33.51931330472103,1.0257510729613735
355,33.52360515021459,1.0314735336194563
356,33.527896995708154,1.0371959942775395
357,33.532188841201716,1.0429184549356223
358,33.53648068669528,1.048640915593705
359,33.54077253218884,1.0543633762517883
360,33.5450643776824,1.0600858369098711
361,33.54935622317596,1.0658082975679544
362,33.55364806866953,1.0715307582260372
363,33.55793991416309,1.07725321888412
364,33.562231759656655,1.0829756795422032
365,33.566523605150216,1.088698140200286
366,33.57081545064378,1.0944206008583692
367,33.57510729613734,1.100143061516452
368,33.5793991416309,1.1058655221745353
369,33.58369098712446,1.111587982832618
370,33.587982832618025,1.1173104434907009
371,33.592274678111586,1.123032904148784
372,33.59656652360515,1.128755364806867
373,33.60085836909871,1.1344778254649501
374,33.60515021459227,1.140200286123033
375,33.60944206008584,1.1459227467811157
376,33.6137339055794,1.151645207439199
377,33.61802575107296,1.1573676680972818
378,33.622317596566525,1.163090128755365
379,33.62660944206009,1.1688125894134478
380,33.63090128755365,1.1745350500715306
381,33.63519313304721,1.1802575107296138
382,33.63948497854077,1.1859799713876966
383,33.64377682403433,1.1917024320457799
384,33.648068669527895,1.1974248927038627
385,33.652360515021456,1.2031473533619454
386,33.65665236051502,1.2088698140200287
387,33.66094420600859,1.2145922746781115
388,33.66523605150215,1.2203147353361947
389,33.66952789699571,1.2260371959942775
390,33.67381974248927,1.2317596566523603
391,33.67811158798283,1.2374821173104436
392,33.682403433476395,1.2432045779685263
393,33.68669527896996,1.2489270386266096
394,33.69098712446352,1.2546494992846924
395,33.69527896995708,1.2603719599427752
396,33.69957081545064,1.2660944206008584
397,33.7038626609442,1.2718168812589412
398,33.708154506437765,1.2775393419170245
399,33.712446351931334,1.2832618025751072
400,33.716738197424895,1.28898426323319
401,33.72103004291846,1.2947067238912733
402,33.72532188841202,1.300429184549356
403,33.72961373390558,1.3061516452074393
404,33.73390557939914,1.311874105865522
405,33.738197424892704,1.3175965665236054
406,33.742489270386265,1.3233190271816881
407,33.74678111587983,1.329041487839771
408,33.75107296137339,1.3347639484978542
409,33.75536480686695,1.340486409155937
410,33.75965665236051,1.3462088698140202
411,33.763948497854074,1.351931330472103
412,33.76824034334764,1.3576537911301858
413,33.772532188841204,1.363376251788269
414,33.776824034334766,1.3690987124463518
415,33.78111587982833,1.374821173104435
416,33.78540772532189,1.3805436337625179
417,33.78969957081545,1.3862660944206007
418,33.79399141630901,1.391988555078684
419,33.798283261802574,1.3977110157367667
420,33.802575107296136,1.40343347639485
421,33.8068669527897,1.4091559370529327
422,33.81115879828326,1.4148783977110155
423,33.81545064377683,1.4206008583690988
424,33.81974248927039,1.4263233190271816
425,33.82403433476395,1.4320457796852648
426,33.82832618025751,1.4377682403433476
427,33.832618025751074,1.4434907010014304
428,33.836909871244636,1.4492131616595136
429,33.8412017167382,1.4549356223175964
430,33.84549356223176,1.4606580829756797
431,33.84978540772532,1.4663805436337625
432,33.85407725321888,1.4721030042918457
433,33.858369098712444,1.4778254649499285
434,33.862660944206006,1.4835479256080113
435,33.86695278969957,1.4892703862660945
436,33.871244635193136,1.4949928469241773
437,33.8755364806867,1.5007153075822606
438,33.87982832618026,1.5064377682403434
439,33.88412017167382,1.5121602288984262
440,33.88841201716738,1.5178826895565094
441,33.892703862660944,1.5236051502145922
442,33.896995708154506,1.5293276108726754
443,33.90128755364807,1.5350500715307582
444,33.90557939914163,1.540772532188841
445,33.90987124463519,1.5464949928469243
446,33.91416309012875,1.552217453505007
447,33.918454935622314,1.5579399141630903
448,33.92274678111588,1.563662374821173
449,33.927038626609445,1.569384835479256
450,33.93133047210301,1.5751072961373391
451,33.93562231759657,1.580829756795422
452,33.93991416309013,1.5865522174535052
453,33.94420600858369,1.592274678111588
454,33.94849785407725,1.5979971387696708
455,33.952789699570815,1.603719599427754
456,33.957081545064376,1.6094420600858368
457,33.96137339055794,1.61516452074392
458,33.9656652360515,1.6208869814020028
459,33.96995708154506,1.6266094420600856
460,33.97424892703863,1.6323319027181689
461,33.97854077253219,1.6380543633762517
462,33.98283261802575,1.643776824034335
463,33.987124463519315,1.6494992846924177
464,33.99141630901288,1.6552217453505005
465,33.99570815450644,1.6609442060085837
466,34.0,1.6666666666666665
467,34.00429184549356,1.6723891273247498
468,34.00858369098712,1.6781115879828326
469,34.012875536480685,1.6838340486409158
470,34.01716738197425,1.6895565092989986
471,34.02145922746781,1.6952789699570814
472,34.02575107296137,1.7010014306151646
473,34.03004291845494,1.7067238912732474
474,34.0343347639485,1.7124463519313307
475,34.03862660944206,1.7181688125894135
476,34.042918454935624,1.7238912732474962
477,34.047210300429185,1.7296137339055795
478,34.05150214592275,1.7353361945636623
479,34.05579399141631,1.7410586552217455
480,34.06008583690987,1.7467811158798283
481,34.06437768240343,1.7525035765379111
482,34.06866952789699,1.7582260371959944
483,34.072961373390555,1.7639484978540771
484,34.07725321888412,1.7696709585121604
485,34.081545064377686,1.7753934191702432
486,34.08583690987125,1.781115879828326
487,34.09012875536481,1.7868383404864092
488,34.09442060085837,1.792560801144492
489,34.09871244635193,1.7982832618025753
490,34.103004291845494,1.804005722460658
491,34.107296137339056,1.8097281831187408
492,34.11158798283262,1.815450643776824
493,34.11587982832618,1.8211731044349069
494,34.12017167381974,1.8268955650929901
495,34.1244635193133,1.832618025751073
496,34.128755364806864,1.8383404864091561
497,34.13304721030043,1.844062947067239
498,34.137339055793994,1.8497854077253217
499,34.141630901287556,1.855507868383405
500,34.14592274678112,1.8612303290414878
501,34.15021459227468,1.866952789699571
502,34.15450643776824,1.8726752503576538
503,34.1587982832618,1.8783977110157366
504,34.163090128755364,1.8841201716738198
505,34.167381974248926,1.8898426323319026
506,34.17167381974249,1.8955650929899859
507,34.17596566523605,1.9012875536480687
508,34.18025751072961,1.9070100143061515
509,34.18454935622317,1.9127324749642347
510,34.18884120171674,1.9184549356223175
511,34.1931330472103,1.9241773962804007
512,34.197424892703864,1.9298998569384835
513,34.201716738197426,1.9356223175965663
514,34.20600858369099,1.9413447782546496
515,34.21030042918455,1.9470672389127324
516,34.21459227467811,1.9527896995708156
517,34.21888412017167,1.9585121602288984
518,34.223175965665234,1.9642346208869812
519,34.227467811158796,1.9699570815450644
520,34.23175965665236,1.9756795422031472
521,34.236051502145926,1.9814020028612305
522,34.24034334763949,1.9871244635193133
523,34.24463519313305,1.992846924177396
524,34.24892703862661,1.9985693848354793
525,34.25321888412017,2.004291845493562
526,34.257510729613735,2.0100143061516453
527,34.261802575107296,2.015736766809728
528,34.26609442060086,2.021459227467811
529,34.27038626609442,2.027181688125894
530,34.27467811158798,2.032904148783977
531,34.27896995708154,2.03862660944206
532,34.283261802575105,2.044349070100143
533,34.287553648068666,2.0500715307582262
534,34.291845493562235,2.055793991416309
535,34.2961373390558,2.061516452074392
536,34.30042918454936,2.067238912732475
537,34.30472103004292,2.072961373390558
538,34.30901287553648,2.078683834048641
539,34.31330472103004,2.084406294706724
540,34.317596566523605,2.0901287553648067
541,34.32188841201717,2.09585121602289
542,34.32618025751073,2.1015736766809727
543,34.33047210300429,2.107296137339056
544,34.33476394849785,2.1130185979971388
545,34.33905579399141,2.1187410586552216
546,34.343347639484975,2.124463519313305
547,34.347639484978544,2.1301859799713876
548,34.351931330472105,2.135908440629471
549,34.35622317596567,2.1416309012875536
550,34.36051502145923,2.1473533619456364
551,34.36480686695279,2.1530758226037197
552,34.36909871244635,2.1587982832618025
553,34.37339055793991,2.1645207439198857
554,34.377682403433475,2.1702432045779685
555,34.38197424892704,2.1759656652360513
556,34.3862660944206,2.1816881258941345
557,34.39055793991416,2.1874105865522173
558,34.39484978540773,2.1931330472103006
559,34.39914163090129,2.1988555078683834
560,34.40343347639485,2.2045779685264666
561,34.407725321888414,2.2103004291845494
562,34.412017167381975,2.216022889842632
563,34.41630901287554,2.2217453505007154
564,34.4206008583691,2.227467811158798
565,34.42489270386266,2.2331902718168815
566,34.42918454935622,2.2389127324749643
567,34.433476394849784,2.244635193133047
568,34.437768240343345,2.2503576537911303
569,34.44206008583691,2.256080114449213
570,34.44635193133047,2.2618025751072963
571,34.45064377682404,2.267525035765379
572,34.4549356223176,2.273247496423462
573,34.45922746781116,2.278969957081545
574,34.46351931330472,2.284692417739628
575,34.467811158798284,2.290414878397711
576,34.472103004291846,2.296137339055794
577,34.47639484978541,2.3018597997138768
578,34.48068669527897,2.30758226037196
579,34.48497854077253,2.313304721030043
580,34.48927038626609,2.319027181688126
581,34.493562231759654,2.324749642346209
582,34.497854077253216,2.3304721030042916
583,34.502145922746784,2.336194563662375
584,34.506437768240346,2.3419170243204577
585,34.51072961373391,2.347639484978541
586,34.51502145922747,2.3533619456366237
587,34.51931330472103,2.3590844062947065
588,34.52360515021459,2.3648068669527897
589,34.527896995708154,2.3705293276108725
590,34.532188841201716,2.376251788268956
591,34.53648068669528,2.3819742489270386
592,34.54077253218884,2.3876967095851214
593,34.5450643776824,2.3934191702432046
594,34.54935622317596,2.3991416309012874
595,34.55364806866953,2.4048640915593706
596,34.55793991416309,2.4105865522174534
597,34.562231759656655,2.4163090128755367
598,34.566523605150216,2.4220314735336195
599,34.57081545064378,2.4277539341917023
600,34.57510729613734,2.4334763948497855
601,34.5793991416309,2.4391988555078683
602,34.58369098712446,2.4449213161659515
603,34.587982832618025,2.4506437768240343
604,34.592274678111586,2.456366237482117
605,34.59656652360515,2.4620886981402004
606,34.60085836909871,2.467811158798283
607,34.60515021459227,2.4735336194563664
608,34.60944206008584,2.479256080114449
609,34.6137339055794,2.484978540772532
610,34.61802575107296,2.4907010014306152
611,34.622317596566525,2.496423462088698
612,34.62660944206009,2.5021459227467813
613,34.63090128755365,2.507868383404864
614,34.63519313304721,2.513590844062947
615,34.63948497854077,2.51931330472103
616,34.64377682403433,2.525035765379113
617,34.648068669527895,2.530758226037196
618,34.652360515021456,2.536480686695279
619,34.656652360515025,2.5422031473533617
620,34.66094420600859,2.547925608011445
621,34.66523605150215,2.5536480686695278
622,34.66952789699571,2.559370529327611
623,34.67381974248927,2.565092989985694
624,34.67811158798283,2.570815450643777
625,34.682403433476395,2.57653791130186
626,34.68669527896996,2.5822603719599426
627,34.69098712446352,2.587982832618026
628,34.69527896995708,2.5937052932761087
629,34.69957081545064,2.599427753934192
630,34.7038626609442,2.6051502145922747
631,34.708154506437765,2.6108726752503575
632,34.712446351931334,2.6165951359084407
633,34.716738197424895,2.6223175965665235
634,34.72103004291846,2.6280400572246068
635,34.72532188841202,2.6337625178826896
636,34.72961373390558,2.6394849785407724
637,34.73390557939914,2.6452074391988556
638,34.738197424892704,2.6509298998569384
639,34.742489270386265,2.6566523605150216
640,34.74678111587983,2.6623748211731044
641,34.75107296137339,2.668097281831187
642,34.75536480686695,2.6738197424892705
643,34.75965665236051,2.6795422031473533
644,34.763948497854074,2.6852646638054365
645,34.76824034334764,2.6909871244635193
646,34.772532188841204,2.696709585121602
647,34.776824034334766,2.7024320457796853
648,34.78111587982833,2.708154506437768
649,34.78540772532189,2.7138769670958514
650,34.78969957081545,2.719599427753934
651,34.79399141630901,2.725321888412017
652,34.798283261802574,2.7310443490701
653,34.802575107296136,2.736766809728183
654,34.8068669527897,2.742489270386266
655,34.81115879828326,2.748211731044349
656,34.81545064377683,2.753934191702432
657,34.81974248927039,2.759656652360515
658,34.82403433476395,2.765379113018598
659,34.82832618025751,2.771101573676681
660,34.832618025751074,2.776824034334764
661,34.836909871244636,2.782546494992847
662,34.8412017167382,2.78826895565093
663,34.84549356223176,2.7939914163090127
664,34.84978540772532,2.799713876967096
665,34.85407725321888,2.8054363376251787
666,34.858369098712444,2.811158798283262
667,34.862660944206006,2.816881258941345
668,34.86695278969957,2.8226037195994276
669,34.871244635193136,2.828326180257511
670,34.8755364806867,2.8340486409155936
671,34.87982832618026,2.839771101573677
672,34.88412017167382,2.8454935622317596
673,34.88841201716738,2.8512160228898424
674,34.892703862660944,2.8569384835479257
675,34.896995708154506,2.8626609442060085
676,34.90128755364807,2.8683834048640917
677,34.90557939914163,2.8741058655221745
678,34.90987124463519,2.8798283261802573
679,34.91416309012875,2.8855507868383405
680,34.918454935622314,2.8912732474964233
681,34.922746781115876,2.8969957081545066
682,34.927038626609445,2.9027181688125894
683,34.93133047210301,2.908440629470672
684,34.93562231759657,2.9141630901287554
685,34.93991416309013,2.919885550786838
686,34.94420600858369,2.9256080114449214
687,34.94849785407725,2.9313304721030042
688,34.952789699570815,2.9370529327610875
689,34.957081545064376,2.9427753934191703
690,34.96137339055794,2.948497854077253
691,34.9656652360515,2.9542203147353363
692,34.96995708154506,2.959942775393419
693,34.97424892703863,2.9656652360515023
694,34.97854077253219,2.971387696709585
695,34.98283261802575,2.977110157367668
696,34.987124463519315,2.982832618025751
697,34.99141630901288,2.988555078683834
698,34.99570815450644,2.994277539341917
699,35.0,3.0
